Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDG46,OUT018,1594.0
DRC01,OUT010,-1034.0
FDB15,OUT027,5586.0
NCA17,OUT027,3830.0
FDF10,OUT046,2372.0
FDR26,OUT027,4306.0
FDI02,OUT049,1922.0
NCM54,OUT010,106.0
FDF14,OUT013,2450.0
FDJ33,OUT010,58.0
FDM20,OUT035,4034.0
FDC03,OUT027,4602.0
NCX05,OUT046,1834.0
NCM41,OUT027,2930.0
NCU29,OUT010,442.0
FDQ59,OUT017,1504.0
FDH46,OUT010,-218.0
FDH09,OUT013,874.0
NCD06,OUT045,676.0
FDC15,OUT035,2578.0
DRD37,OUT027,2222.0
FDT28,OUT027,3842.0
FDR28,OUT027,4118.0
FDT38,OUT017,1500.0
FDV34,OUT027,2750.0
FDY52,OUT035,1204.0
FDB34,OUT013,1430.0
DRL23,OUT018,1424.0
DRB24,OUT046,2462.0
FDJ50,OUT046,916.0
FDQ49,OUT035,2654.0
FDP20,OUT035,2142.0
FDV19,OUT027,4050.0
NCR54,OUT045,3006.0
FDO09,OUT010,2206.0
FDS57,OUT018,1992.0
FDN10,OUT049,1990.0
FDV23,OUT049,2094.0
FDY28,OUT049,3502.0
DRG51,OUT013,2610.0
FDD45,OUT019,-426.0
NCL18,OUT027,4454.0
NCM29,OUT013,2102.0
FDF17,OUT027,4578.0
FDE22,OUT017,2684.0
FDQ22,OUT017,754.0
FDS01,OUT013,2894.0
FDW35,OUT027,2194.0
FDJ33,OUT046,2032.0
NCF54,OUT035,2852.0
FDE09,OUT013,1810.0
NCE06,OUT045,2468.0
DRH49,OUT049,1406.0
FDY43,OUT045,2628.0
NCT05,OUT017,4108.0
FDZ34,OUT045,2972.0
FDL38,OUT017,1582.0
FDZ31,OUT017,3140.0
FDR14,OUT035,1034.0
NCN54,OUT049,1362.0
NCC42,OUT027,3670.0
FDK08,OUT017,1782.0
FDP59,OUT013,1766.0
FDV22,OUT035,2706.0
FDD33,OUT035,3830.0
DRE60,OUT027,5002.0
FDK52,OUT046,3582.0
FDA02,OUT017,2492.0
FDM56,OUT049,1854.0
FDE57,OUT035,2414.0
FDM32,OUT045,1384.0
NCQ30,OUT027,3390.0
FDQ27,OUT027,3214.0
FDT60,OUT027,3454.0
FDU43,OUT049,3934.0
NCO55,OUT035,1828.0
FDG02,OUT045,2980.0
FDJ28,OUT013,3062.0
FDP40,OUT045,1788.0
FDJ38,OUT045,3008.0
NCC54,OUT017,3876.0
NCZ41,OUT046,1980.0
FDK38,OUT019,506.0
FDU52,OUT013,2498.0
FDC40,OUT046,1288.0
NCR30,OUT017,1284.0
NCN18,OUT017,1850.0
FDB50,OUT035,1390.0
FDG04,OUT013,3026.0
FDR26,OUT035,2964.0
NCT17,OUT018,2694.0
FDX35,OUT027,5082.0
FDS12,OUT046,2004.0
NCZ29,OUT027,3446.0
FDB38,OUT010,714.0
FDP12,OUT013,710.0
FDP22,OUT046,896.0
FDS26,OUT018,3828.0
FDR52,OUT046,3084.0
DRJ13,OUT046,2552.0
FDU48,OUT027,3554.0
FDE29,OUT035,1118.0
NCT29,OUT049,2022.0
DRK37,OUT018,2712.0
FDK55,OUT046,1434.0
FDR07,OUT046,1546.0
FDO21,OUT027,5074.0
FDK46,OUT049,4214.0
FDB12,OUT045,1648.0
FDT31,OUT027,4474.0
FDJ33,OUT045,1962.0
FDC26,OUT027,3202.0
NCQ02,OUT045,2910.0
FDP08,OUT010,1158.0
FDB11,OUT027,5034.0
FDV55,OUT013,2358.0
FDW20,OUT049,2058.0
NCJ18,OUT019,-62.0
FDC41,OUT018,938.0
FDE14,OUT027,3150.0
FDG35,OUT013,2874.0
FDF45,OUT035,1156.0
FDS19,OUT027,2766.0
FDS58,OUT019,702.0
FDA26,OUT017,3628.0
FDM32,OUT049,1534.0
FDL45,OUT046,2036.0
FDZ55,OUT049,2658.0
FDY37,OUT049,2410.0
FDO46,OUT046,3092.0
FDQ60,OUT046,1952.0
FDA19,OUT018,1814.0
FDL15,OUT046,2462.0
FDM10,OUT018,3088.0
NCL05,OUT017,798.0
DRK49,OUT010,-1202.0
NCE18,OUT027,5414.0
FDG40,OUT049,698.0
DRI59,OUT045,3438.0
FDK28,OUT035,4192.0
NCD06,OUT019,-1174.0
FDO11,OUT019,2114.0
FDK27,OUT046,1940.0
FDT43,OUT027,2314.0
FDD38,OUT018,1432.0
FDA16,OUT049,3590.0
FDL14,OUT027,3970.0
NCM17,OUT049,810.0
FDD20,OUT045,1934.0
FDA40,OUT045,1432.0
FDL43,OUT045,1216.0
FDV15,OUT045,1560.0
FDE52,OUT046,1508.0
NCL17,OUT010,350.0
NCJ31,OUT045,3636.0
FDR60,OUT045,1188.0
NCA18,OUT035,1980.0
FDS21,OUT027,2562.0
FDW09,OUT035,1478.0
FDL26,OUT035,2626.0
FDS47,OUT018,1142.0
FDC39,OUT046,3238.0
FDT51,OUT035,1996.0
FDK40,OUT035,4312.0
NCG19,OUT045,3594.0
FDZ07,OUT046,1056.0
FDF08,OUT027,2942.0
FDO04,OUT013,954.0
FDK41,OUT018,1054.0
FDP15,OUT049,4118.0
NCD43,OUT018,1404.0
NCP18,OUT013,2382.0
FDZ51,OUT046,1580.0
DRH13,OUT035,1892.0
FDF38,OUT045,672.0
NCI43,OUT045,740.0
FDM38,OUT027,2394.0
FDS03,OUT013,1086.0
DRJ47,OUT017,2814.0
FDT50,OUT010,-326.0
FDV02,OUT046,2742.0
NCG18,OUT017,1760.0
FDW52,OUT046,2672.0
FDS40,OUT035,782.0
FDN31,OUT017,3128.0
FDA37,OUT045,1956.0
FDA15,OUT046,3966.0
FDL39,OUT046,2920.0
FDJ53,OUT045,1888.0
FDX22,OUT013,3418.0
NCZ42,OUT045,3696.0
FDD56,OUT027,4286.0
FDD40,OUT017,3226.0
FDS50,OUT013,3514.0
NCN14,OUT013,2942.0
FDT15,OUT013,2982.0
NCS18,OUT027,3178.0
NCO26,OUT010,-110.0
FDF58,OUT018,758.0
NCB19,OUT013,1390.0
FDH26,OUT017,2404.0
DRB24,OUT027,3894.0
FDA49,OUT018,1122.0
FDB32,OUT045,1488.0
FDI36,OUT017,3284.0
NCA17,OUT010,442.0
FDH22,OUT013,2006.0
NCM26,OUT018,2158.0
FDT15,OUT027,4418.0
FDB16,OUT018,1146.0
NCP54,OUT027,3422.0
FDJ36,OUT013,1694.0
FDO28,OUT045,1854.0
FDU09,OUT013,974.0
FDF29,OUT017,2220.0
FDY08,OUT013,2274.0
DRJ59,OUT018,360.0
FDT23,OUT027,2794.0
FDU15,OUT018,428.0
FDT47,OUT013,1650.0
FDI53,OUT019,774.0
FDR59,OUT018,3904.0
FDD53,OUT035,838.0
FDY51,OUT017,3572.0
FDT04,OUT049,726.0
FDU51,OUT049,2934.0
FDG14,OUT035,2612.0
NCU06,OUT045,3548.0
DRG25,OUT046,2954.0
DRH49,OUT035,1500.0
FDN15,OUT035,2380.0
FDL43,OUT018,984.0
NCT18,OUT049,2966.0
NCB31,OUT013,4094.0
FDK57,OUT035,2052.0
FDY04,OUT019,746.0
NCP54,OUT046,1934.0
FDF41,OUT013,3858.0
FDM01,OUT045,1654.0
FDW03,OUT045,1676.0
FDF28,OUT045,1952.0
FDY37,OUT017,2424.0
FDQ03,OUT017,3886.0
FDP51,OUT027,3418.0
FDJ40,OUT017,1932.0
FDC32,OUT049,1594.0
DRI49,OUT027,2726.0
NCW54,OUT017,984.0
FDF09,OUT017,770.0
FDP45,OUT018,3734.0
DRJ23,OUT018,2682.0
FDS59,OUT017,1938.0
FDY08,OUT046,2228.0
FDX16,OUT049,2450.0
FDY16,OUT018,2684.0
FDK32,OUT035,2646.0
FDQ22,OUT013,706.0
NCC31,OUT018,2200.0
FDG58,OUT049,2582.0
DRF48,OUT013,3014.0
DRH36,OUT049,1290.0
NCR30,OUT035,1346.0
FDB03,OUT019,1906.0
FDZ28,OUT027,3530.0
FDR35,OUT017,3262.0
DRD15,OUT027,5122.0
FDJ33,OUT019,118.0
FDA56,OUT010,50.0
FDP56,OUT046,816.0
NCT30,OUT046,778.0
FDK15,OUT017,1708.0
FDH44,OUT018,2130.0
FDV01,OUT013,2518.0
DRG03,OUT017,2516.0
FDG50,OUT027,2930.0
FDR16,OUT010,1506.0
FDZ60,OUT046,1714.0
DRG03,OUT045,2376.0
FDS56,OUT018,3944.0
FDU33,OUT045,716.0
DRD27,OUT035,1742.0
FDW22,OUT046,3600.0
DRA24,OUT045,2564.0
FDF38,OUT049,818.0
FDX48,OUT013,2534.0
FDS58,OUT018,2344.0
FDC32,OUT046,1492.0
NCQ29,OUT045,4018.0
DRK39,OUT018,1082.0
NCS38,OUT017,1900.0
DRO47,OUT013,1790.0
DRG27,OUT027,2146.0
FDC57,OUT027,4542.0
FDS55,OUT046,2340.0
NCJ06,OUT018,1626.0
FDO01,OUT019,246.0
NCM55,OUT045,2850.0
FDC52,OUT049,2586.0
FDQ15,OUT045,1244.0
NCT30,OUT027,2222.0
NCR42,OUT027,2002.0
FDD28,OUT035,1128.0
FDQ34,OUT049,1746.0
FDZ12,OUT027,3722.0
DRE13,OUT019,-494.0
NCN07,OUT019,218.0
FDM28,OUT035,3020.0
FDI10,OUT017,2868.0
FDQ25,OUT013,2790.0
FDA38,OUT010,1926.0
DRI13,OUT049,3522.0
FDY20,OUT027,2958.0
NCZ53,OUT035,3104.0
NCM31,OUT013,2286.0
DRB01,OUT017,3080.0
DRF37,OUT046,4110.0
NCF42,OUT049,2842.0
FDF16,OUT018,2094.0
FDB41,OUT013,854.0
FDR34,OUT013,3674.0
FDR15,OUT018,2260.0
NCV42,OUT019,-110.0
FDW51,OUT035,3536.0
FDU36,OUT017,1682.0
FDX60,OUT049,1406.0
FDY03,OUT035,1996.0
FDW55,OUT045,3910.0
FDT01,OUT010,1422.0
FDG58,OUT013,2526.0
FDK21,OUT017,4060.0
NCS41,OUT019,974.0
FDS10,OUT045,2824.0
NCT53,OUT046,2608.0
FDJ28,OUT018,2764.0
FDX44,OUT045,1364.0
FDT20,OUT018,390.0
FDO44,OUT017,1860.0
NCX17,OUT049,3758.0
FDY01,OUT017,1976.0
FDJ12,OUT027,4826.0
DRK35,OUT018,338.0
FDD47,OUT019,770.0
NCM53,OUT035,1830.0
FDO45,OUT013,1494.0
NCM42,OUT010,-158.0
FDE04,OUT046,2916.0
NCI30,OUT027,5342.0
FDZ19,OUT013,2790.0
FDW57,OUT013,2866.0
FDA25,OUT013,1738.0
FDT22,OUT046,962.0
FDP51,OUT013,1966.0
FDD48,OUT027,3338.0
FDY39,OUT035,3098.0
FDO48,OUT010,1658.0
FDD23,OUT027,4450.0
DRN35,OUT027,2074.0
FDT01,OUT035,3530.0
FDC20,OUT010,-982.0
DRJ35,OUT035,1162.0
FDB32,OUT046,1530.0
FDL24,OUT046,2812.0
NCV42,OUT035,1944.0
FDZ46,OUT046,1760.0
FDC15,OUT013,2458.0
FDD08,OUT019,-1234.0
FDY50,OUT049,1566.0
FDD36,OUT013,1950.0
FDG57,OUT027,2274.0
FDL21,OUT018,480.0
FDN16,OUT027,3146.0
FDJ09,OUT027,2230.0
FDS01,OUT010,962.0
FDV33,OUT017,4264.0
DRE12,OUT017,1922.0
FDR07,OUT013,1582.0
FDP48,OUT010,1058.0
NCB55,OUT035,1040.0
FDQ08,OUT013,1066.0
FDR34,OUT035,3850.0
FDO33,OUT046,1796.0
FDP13,OUT045,608.0
FDX12,OUT049,3998.0
NCT06,OUT049,2722.0
FDR16,OUT019,1566.0
FDE36,OUT046,2684.0
FDZ36,OUT049,3078.0
FDV13,OUT045,1414.0
NCZ17,OUT035,736.0
FDU56,OUT045,2852.0
FDM09,OUT035,2894.0
FDV02,OUT017,2832.0
FDS34,OUT018,1572.0
FDA11,OUT049,1650.0
FDP09,OUT017,3460.0
FDB29,OUT027,3346.0
FDT19,OUT017,2916.0
DRH15,OUT017,816.0
FDY38,OUT046,3720.0
FDF14,OUT027,3894.0
FDN48,OUT010,-406.0
FDQ12,OUT013,3678.0
NCJ43,OUT045,2670.0
FDE17,OUT019,578.0
FDB05,OUT035,4070.0
FDH10,OUT045,2992.0
NCR06,OUT017,788.0
FDU32,OUT018,1688.0
FDD56,OUT049,2882.0
FDO36,OUT018,2596.0
FDH16,OUT010,-426.0
FDX10,OUT018,360.0
FDZ37,OUT017,1592.0
FDU31,OUT010,1598.0
DRC49,OUT049,2346.0
FDL15,OUT045,2368.0
FDN32,OUT019,1094.0
DRH59,OUT027,2658.0
NCU29,OUT049,2438.0
FDR37,OUT019,1098.0
FDS14,OUT018,2232.0
FDU02,OUT027,5038.0
FDJ08,OUT035,3184.0
NCZ06,OUT045,3896.0
FDO31,OUT049,1482.0
FDH31,OUT018,1416.0
FDS58,OUT017,2704.0
NCA53,OUT027,2270.0
FDF50,OUT046,3164.0
NCW42,OUT049,3590.0
NCQ17,OUT045,2374.0
FDK51,OUT018,3906.0
NCW41,OUT010,586.0
NCR29,OUT017,994.0
FDB08,OUT019,650.0
FDA40,OUT027,2882.0
FDL14,OUT018,2292.0
FDB47,OUT046,3286.0
FDO03,OUT035,3808.0
DRK13,OUT019,1182.0
FDX13,OUT010,2018.0
FDF52,OUT046,2908.0
FDT11,OUT013,3070.0
FDB08,OUT013,2598.0
FDQ28,OUT018,2270.0
FDD29,OUT045,3936.0
NCQ29,OUT027,5542.0
NCO02,OUT013,1066.0
FDR56,OUT010,1206.0
NCM54,OUT049,2078.0
FDP51,OUT035,2054.0
FDT38,OUT013,1398.0
FDZ20,OUT018,3730.0
FDJ53,OUT013,1958.0
FDX13,OUT049,4038.0
FDP58,OUT035,3606.0
NCK31,OUT019,-1038.0
FDA35,OUT018,1744.0
FDV37,OUT018,2908.0
NCO07,OUT027,4830.0
FDA20,OUT045,2906.0
FDZ59,OUT035,2854.0
NCY17,OUT017,792.0
FDQ28,OUT035,2630.0
FDV35,OUT017,2536.0
FDQ36,OUT013,642.0
FDD34,OUT018,2340.0
FDK51,OUT045,4132.0
FDV31,OUT035,2920.0
FDR04,OUT035,1714.0
FDR14,OUT049,978.0
DRC36,OUT010,894.0
FDE39,OUT019,54.0
FDP57,OUT049,1782.0
FDE57,OUT046,2268.0
NCN18,OUT046,1746.0
NCQ05,OUT018,2106.0
FDW47,OUT035,2074.0
FDV46,OUT035,2364.0
NCP29,OUT045,924.0
FDE09,OUT018,1520.0
NCU06,OUT027,5062.0
FDT19,OUT010,838.0
DRF15,OUT017,2520.0
DRI51,OUT013,2718.0
NCX54,OUT013,1682.0
DRE01,OUT013,3786.0
NCB07,OUT045,2996.0
FDU50,OUT035,2020.0
FDG40,OUT035,744.0
FDW10,OUT018,2506.0
FDX51,OUT013,3158.0
NCP17,OUT045,956.0
FDP21,OUT035,3184.0
FDL04,OUT045,1608.0
FDV23,OUT013,1982.0
FDF24,OUT046,1380.0
FDH56,OUT027,3330.0
FDB51,OUT049,1126.0
FDI58,OUT027,3038.0
FDR20,OUT013,866.0
FDC51,OUT018,1760.0
FDB16,OUT027,2866.0
FDE40,OUT049,1126.0
NCM17,OUT035,858.0
FDU56,OUT035,3106.0
FDS32,OUT019,414.0
FDX02,OUT049,3646.0
FDT39,OUT027,3954.0
FDE35,OUT017,1100.0
NCI42,OUT019,1434.0
DRL23,OUT046,1704.0
FDA10,OUT046,1928.0
FDA11,OUT013,1578.0
NCM06,OUT046,2438.0
NCT05,OUT035,4200.0
NCQ02,OUT010,1046.0
NCY06,OUT049,2146.0
FDY56,OUT035,3738.0
FDL02,OUT035,1854.0
NCI06,OUT035,2958.0
FDQ14,OUT045,2328.0
FDQ12,OUT017,3720.0
FDP36,OUT046,852.0
FDK21,OUT027,5438.0
FDO40,OUT045,2300.0
NCK54,OUT019,-2.0
FDY09,OUT018,2544.0
NCW30,OUT049,4206.0
NCC55,OUT027,2078.0
FDE58,OUT018,1608.0
FDR39,OUT013,2938.0
FDU28,OUT049,3090.0
FDH08,OUT017,3724.0
FDG35,OUT045,2780.0
FDG22,OUT049,754.0
FDC34,OUT035,2642.0
FDP15,OUT018,3738.0
FDK34,OUT010,1882.0
FDU45,OUT035,2056.0
FDQ04,OUT027,2130.0
FDX22,OUT018,3106.0
FDB45,OUT017,1784.0
NCH43,OUT027,4862.0
DRE60,OUT046,3498.0
FDD17,OUT027,5202.0
NCM54,OUT017,2114.0
NCH55,OUT013,2042.0
NCT06,OUT017,2708.0
FDA48,OUT027,4942.0
FDY58,OUT027,5078.0
FDO25,OUT045,3258.0
FDN50,OUT045,1522.0
FDH35,OUT035,2766.0
FDK09,OUT045,3516.0
FDO16,OUT013,1382.0
FDW11,OUT045,988.0
FDU47,OUT027,3770.0
NCQ42,OUT010,126.0
FDK55,OUT027,2918.0
FDN08,OUT049,1998.0
FDT57,OUT045,3704.0
FDJ12,OUT018,3064.0
DRL59,OUT017,970.0
NCN53,OUT046,594.0
FDO51,OUT010,-1114.0
FDK56,OUT017,3066.0
FDY12,OUT035,1034.0
FDU15,OUT035,826.0
FDQ19,OUT046,3900.0
DRF15,OUT045,2380.0
DRE25,OUT019,-430.0
FDK57,OUT018,1630.0
FDD33,OUT010,1718.0
FDR34,OUT027,5134.0
FDU04,OUT045,1900.0
FDE35,OUT019,-846.0
NCD31,OUT035,2728.0
FDJ56,OUT035,1718.0
NCU53,OUT046,2604.0
FDD39,OUT035,3542.0
NCU17,OUT019,-278.0
FDJ20,OUT046,2000.0
NCW41,OUT018,2210.0
FDL52,OUT035,848.0
FDS39,OUT035,2420.0
DRJ47,OUT045,2684.0
FDP13,OUT010,-1230.0
DRK39,OUT010,-578.0
FDF28,OUT010,162.0
FDB09,OUT045,1944.0
FDM51,OUT046,1672.0
DRM49,OUT018,482.0
DRF23,OUT013,2786.0
DRH01,OUT035,2858.0
FDH12,OUT027,3178.0
FDA28,OUT019,154.0
FDW37,OUT018,1162.0
FDF02,OUT046,1658.0
DRL37,OUT046,722.0
NCF43,OUT046,2240.0
FDH08,OUT010,1722.0
FDR34,OUT019,1798.0
NCK19,OUT049,3154.0
NCD55,OUT018,432.0
FDT27,OUT049,3830.0
FDQ57,OUT045,2294.0
FDA47,OUT035,2754.0
DRG15,OUT027,2478.0
FDE05,OUT018,2102.0
FDN46,OUT046,1640.0
FDX27,OUT027,2986.0
FDT51,OUT045,1772.0
FDU33,OUT013,798.0
FDJ16,OUT027,2422.0
FDD20,OUT019,94.0
FDT36,OUT049,658.0
DRF15,OUT027,3882.0
FDN52,OUT010,-486.0
FDC22,OUT027,4506.0
FDX15,OUT045,2452.0
FDT13,OUT013,3006.0
FDU04,OUT017,2068.0
FDU31,OUT019,1590.0
FDW59,OUT027,2870.0
NCO29,OUT046,2614.0
FDL15,OUT035,2576.0
FDI41,OUT049,2458.0
FDQ48,OUT049,1758.0
DRI39,OUT013,918.0
FDI08,OUT013,4022.0
FDC21,OUT049,1918.0
FDF58,OUT035,1194.0
FDS08,OUT010,918.0
FDE47,OUT045,1916.0
NCP18,OUT019,526.0
NCR41,OUT013,1582.0
FDA27,OUT013,4086.0
FDA43,OUT035,3222.0
FDA49,OUT045,1336.0
NCE55,OUT018,2550.0
DRM49,OUT027,2226.0
FDF22,OUT027,4854.0
FDQ15,OUT018,1042.0
NCS54,OUT017,2872.0
NCY05,OUT013,622.0
FDR45,OUT046,3802.0
FDK57,OUT049,2034.0
FDF41,OUT010,1962.0
FDV21,OUT046,2040.0
FDD51,OUT046,746.0
FDF33,OUT046,1784.0
FDA38,OUT046,3788.0
FDR56,OUT045,3066.0
NCN41,OUT017,2026.0
FDC60,OUT027,2910.0
FDB47,OUT045,3224.0
DRH01,OUT013,2778.0
FDW08,OUT046,1660.0
FDF38,OUT027,2186.0
FDY32,OUT017,2672.0
FDG34,OUT049,1910.0
FDG47,OUT019,2218.0
NCF18,OUT035,3116.0
FDL39,OUT019,1022.0
NCH55,OUT035,2144.0
DRJ35,OUT049,1110.0
FDS44,OUT035,3928.0
DRE01,OUT018,3478.0
FDY39,OUT013,3002.0
FDY32,OUT018,2278.0
FDR33,OUT027,3262.0
NCP50,OUT049,1402.0
FDZ47,OUT018,1348.0
FDU57,OUT049,2558.0
FDY44,OUT013,3162.0
DRH59,OUT018,918.0
FDB03,OUT027,5262.0
FDY46,OUT045,2900.0
FDM39,OUT045,2756.0
FDY36,OUT035,1388.0
NCM55,OUT035,3042.0
FDJ50,OUT010,-1010.0
DRL60,OUT013,2426.0
NCJ54,OUT049,3742.0
FDX59,OUT017,692.0
FDI07,OUT013,3246.0
DRF51,OUT010,-1322.0
FDM14,OUT017,1884.0
FDP21,OUT045,2976.0
FDE40,OUT035,1212.0
FDE05,OUT035,2544.0
FDM13,OUT027,3586.0
FDC34,OUT027,3958.0
NCI55,OUT018,1682.0
NCE43,OUT018,2366.0
FDW58,OUT018,1464.0
FDG60,OUT045,3638.0
FDV31,OUT017,2888.0
FDR47,OUT013,3090.0
FDM60,OUT019,-1158.0
NCF06,OUT018,3794.0
NCN26,OUT027,3334.0
FDQ59,OUT049,1534.0
FDF09,OUT046,654.0
NCS06,OUT017,4276.0
FDT44,OUT046,1878.0
FDI19,OUT017,3960.0
FDT22,OUT017,1076.0
NCF54,OUT027,4150.0
DRG25,OUT045,2884.0
FDB59,OUT017,3244.0
FDQ37,OUT017,3172.0
FDP56,OUT035,958.0
FDW44,OUT035,2930.0
FDJ26,OUT010,1514.0
FDU43,OUT018,3516.0
FDW33,OUT045,1612.0
NCX53,OUT027,3734.0
FDN56,OUT010,438.0
DRF15,OUT049,2518.0
FDO33,OUT017,1930.0
FDZ39,OUT010,-178.0
NCJ19,OUT017,970.0
FDU01,OUT035,3138.0
FDT12,OUT035,3740.0
NCM18,OUT018,712.0
FDP19,OUT017,2124.0
NCR42,OUT049,654.0
FDN10,OUT046,1912.0
FDG44,OUT017,1000.0
FDQ10,OUT046,2740.0
DRH13,OUT049,1798.0
FDT52,OUT013,3942.0
FDM56,OUT045,1710.0
NCO43,OUT010,-294.0
NCV29,OUT035,2958.0
NCF06,OUT013,4118.0
FDO50,OUT035,1618.0
FDT59,OUT013,3670.0
FDX40,OUT027,2078.0
FDE50,OUT017,3114.0
FDX51,OUT017,3282.0
NCD30,OUT018,1298.0
FDK15,OUT013,1634.0
FDL12,OUT045,964.0
FDK46,OUT017,4200.0
DRH49,OUT010,-598.0
FDQ57,OUT046,2362.0
FDY59,OUT017,1628.0
FDO09,OUT018,3872.0
NCG30,OUT035,2122.0
FDM09,OUT017,2818.0
NCN17,OUT027,3062.0
NCS42,OUT013,1454.0
FDD02,OUT019,-14.0
FDE34,OUT013,2902.0
FDU38,OUT045,2980.0
FDB33,OUT046,2526.0
NCJ29,OUT017,1494.0
FDZ27,OUT035,972.0
FDI40,OUT013,1654.0
FDG22,OUT013,718.0
FDT51,OUT017,1944.0
FDF20,OUT018,2882.0
FDV50,OUT035,2082.0
FDT02,OUT049,734.0
DRC49,OUT017,2394.0
FDF26,OUT049,2570.0
FDV52,OUT035,2110.0
FDX59,OUT049,710.0
FDV25,OUT035,3666.0
FDW23,OUT027,2114.0
FDE53,OUT018,1474.0
FDA19,OUT017,2188.0
FDH22,OUT046,1998.0
NCO41,OUT013,1590.0
FDX12,OUT017,3966.0
FDF17,OUT013,3154.0
FDS11,OUT045,3496.0
FDR51,OUT035,2542.0
FDT49,OUT010,-254.0
FDC56,OUT013,1934.0
FDR13,OUT027,3386.0
FDQ60,OUT035,2106.0
FDN38,OUT049,4058.0
NCL29,OUT013,2490.0
FDO13,OUT027,4070.0
FDE26,OUT018,2012.0
FDA31,OUT010,806.0
FDX14,OUT035,1372.0
FDA34,OUT045,2718.0
FDF26,OUT013,2514.0
FDE38,OUT045,2592.0
DRI11,OUT046,1826.0
FDQ60,OUT027,3386.0
FDL21,OUT027,2194.0
DRC12,OUT027,4498.0
FDC47,OUT046,3584.0
FDE57,OUT045,2180.0
FDT14,OUT045,1884.0
NCZ53,OUT046,2996.0
FDE28,OUT018,3380.0
FDR19,OUT035,2454.0
NCF54,OUT019,842.0
FDZ08,OUT046,1348.0
NCJ05,OUT018,2158.0
FDF59,OUT046,2036.0
NCO05,OUT035,1748.0
FDW24,OUT018,566.0
NCX42,OUT018,2364.0
NCA53,OUT035,948.0
FDI45,OUT019,926.0
FDG46,OUT046,1876.0
FDM20,OUT010,1942.0
FDW11,OUT010,-890.0
FDX08,OUT035,3006.0
NCK17,OUT035,820.0
FDK32,OUT018,2186.0
NCA42,OUT035,2674.0
DRI01,OUT035,2856.0
NCL55,OUT049,4102.0
DRE25,OUT018,1230.0
FDD14,OUT017,2970.0
FDB10,OUT046,3724.0
DRN11,OUT035,2410.0
FDP38,OUT018,588.0
NCA30,OUT017,3038.0
FDT15,OUT017,3084.0
NCP55,OUT018,662.0
FDF12,OUT035,2508.0
FDM21,OUT018,3764.0
FDX56,OUT035,3442.0
FDF10,OUT017,2428.0
FDT32,OUT045,2980.0
FDM51,OUT018,1416.0
NCR50,OUT018,2172.0
FDI19,OUT049,3930.0
FDX21,OUT017,1832.0
FDR31,OUT035,2514.0
FDY02,OUT013,4182.0
NCA29,OUT045,2642.0
NCX17,OUT046,3612.0
FDM12,OUT045,2990.0
FDI53,OUT027,4030.0
NCU30,OUT049,2706.0
FDC56,OUT027,3378.0
FDK27,OUT018,1718.0
NCK18,OUT017,2742.0
FDB52,OUT019,2186.0
DRG25,OUT027,4446.0
FDZ13,OUT049,974.0
FDB57,OUT019,1706.0
FDR40,OUT046,1412.0
NCO14,OUT019,-1150.0
NCN19,OUT045,2948.0
FDQ28,OUT019,614.0
FDO13,OUT018,2350.0
FDK48,OUT013,1310.0
FDU07,OUT018,2158.0
FDW20,OUT046,1998.0
FDV12,OUT010,-278.0
FDH24,OUT013,2554.0
FDV59,OUT049,3518.0
FDK57,OUT045,1856.0
FDL16,OUT027,2186.0
NCQ17,OUT046,2432.0
FDJ15,OUT018,2720.0
FDX24,OUT049,1638.0
FDT47,OUT046,1628.0
FDT10,OUT049,1142.0
FDZ37,OUT018,1208.0
FDW43,OUT027,5146.0
DRN36,OUT017,1634.0
FDJ14,OUT045,1296.0
FDA32,OUT013,3474.0
FDJ38,OUT019,1170.0
FDQ57,OUT017,2468.0
NCQ41,OUT019,1182.0
FDG56,OUT049,1130.0
DRC13,OUT027,3482.0
FDV55,OUT035,2452.0
FDQ49,OUT045,2500.0
FDE29,OUT010,-962.0
FDR03,OUT013,3346.0
FDD45,OUT049,1626.0
FDN38,OUT010,2054.0
FDT56,OUT046,988.0
FDT48,OUT045,3112.0
FDU03,OUT049,2998.0
FDC56,OUT010,-42.0
NCO43,OUT027,3038.0
FDQ27,OUT017,1796.0
FDR03,OUT046,3324.0
DRH23,OUT010,-1098.0
FDG22,OUT045,634.0
NCJ42,OUT013,1682.0
FDR24,OUT046,1508.0
FDW60,OUT035,3006.0
FDJ08,OUT013,3018.0
DRL59,OUT018,594.0
FDG60,OUT010,1758.0
FDW27,OUT017,2656.0
FDX14,OUT018,978.0
FDC20,OUT013,970.0
NCS29,OUT018,3854.0
FDJ56,OUT046,1582.0
FDB20,OUT019,-634.0
FDL28,OUT027,5118.0
FDW01,OUT018,2142.0
FDL03,OUT046,3188.0
FDX22,OUT049,3470.0
FDJ21,OUT035,2502.0
FDR31,OUT045,2340.0
FDG21,OUT035,2570.0
FDS22,OUT027,2242.0
FDK08,OUT035,1772.0
FDE17,OUT018,2184.0
NCN30,OUT017,1638.0
FDT50,OUT046,1604.0
NCX42,OUT049,2698.0
FDJ12,OUT035,3490.0
NCA18,OUT027,3318.0
FDP23,OUT019,1558.0
FDX12,OUT013,3902.0
FDN40,OUT018,2154.0
FDV48,OUT035,1464.0
NCY54,OUT013,2686.0
FDL16,OUT010,-1206.0
FDR45,OUT018,3528.0
